sample,image_file,mask_file,dist_file,outlier
sample_0496,train\crops\sample_0496_crop_warp_outlier.nii.gz,train\crops\sample_0496_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0496_distance_field_crop_warp_outlier.nii.gz,3
sample_0496,train\crops\sample_0496_crop_sphere_outlier_water.nii.gz,train\crops\sample_0496_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0496_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0496,train\crops\sample_0496_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0496_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0496_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0496,train\crops\sample_0496_crop.nii.gz,train\crops\sample_0496_crop_label.nii.gz,train\dist_fields\sample_0496_distance_field_crop.nii.gz,0
sample_0495,train\crops\sample_0495_crop_warp_outlier.nii.gz,train\crops\sample_0495_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0495_distance_field_crop_warp_outlier.nii.gz,3
sample_0495,train\crops\sample_0495_crop_sphere_outlier_water.nii.gz,train\crops\sample_0495_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0495_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0495,train\crops\sample_0495_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0495_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0495_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0495,train\crops\sample_0495_crop.nii.gz,train\crops\sample_0495_crop_label.nii.gz,train\dist_fields\sample_0495_distance_field_crop.nii.gz,0
sample_0493,train\crops\sample_0493_crop_warp_outlier.nii.gz,train\crops\sample_0493_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0493_distance_field_crop_warp_outlier.nii.gz,3
sample_0493,train\crops\sample_0493_crop_sphere_outlier_water.nii.gz,train\crops\sample_0493_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0493_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0493,train\crops\sample_0493_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0493_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0493_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0493,train\crops\sample_0493_crop.nii.gz,train\crops\sample_0493_crop_label.nii.gz,train\dist_fields\sample_0493_distance_field_crop.nii.gz,0
sample_0492,train\crops\sample_0492_crop_warp_outlier.nii.gz,train\crops\sample_0492_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0492_distance_field_crop_warp_outlier.nii.gz,3
sample_0492,train\crops\sample_0492_crop_sphere_outlier_water.nii.gz,train\crops\sample_0492_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0492_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0492,train\crops\sample_0492_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0492_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0492_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0492,train\crops\sample_0492_crop.nii.gz,train\crops\sample_0492_crop_label.nii.gz,train\dist_fields\sample_0492_distance_field_crop.nii.gz,0
sample_0491,train\crops\sample_0491_crop_warp_outlier.nii.gz,train\crops\sample_0491_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0491_distance_field_crop_warp_outlier.nii.gz,3
sample_0491,train\crops\sample_0491_crop_sphere_outlier_water.nii.gz,train\crops\sample_0491_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0491_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0491,train\crops\sample_0491_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0491_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0491_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0491,train\crops\sample_0491_crop.nii.gz,train\crops\sample_0491_crop_label.nii.gz,train\dist_fields\sample_0491_distance_field_crop.nii.gz,0
sample_0488,train\crops\sample_0488_crop_warp_outlier.nii.gz,train\crops\sample_0488_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0488_distance_field_crop_warp_outlier.nii.gz,3
sample_0488,train\crops\sample_0488_crop_sphere_outlier_water.nii.gz,train\crops\sample_0488_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0488_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0488,train\crops\sample_0488_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0488_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0488_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0488,train\crops\sample_0488_crop.nii.gz,train\crops\sample_0488_crop_label.nii.gz,train\dist_fields\sample_0488_distance_field_crop.nii.gz,0
sample_0486,train\crops\sample_0486_crop_warp_outlier.nii.gz,train\crops\sample_0486_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0486_distance_field_crop_warp_outlier.nii.gz,3
sample_0486,train\crops\sample_0486_crop_sphere_outlier_water.nii.gz,train\crops\sample_0486_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0486_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0486,train\crops\sample_0486_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0486_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0486_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0486,train\crops\sample_0486_crop.nii.gz,train\crops\sample_0486_crop_label.nii.gz,train\dist_fields\sample_0486_distance_field_crop.nii.gz,0
sample_0485,train\crops\sample_0485_crop_warp_outlier.nii.gz,train\crops\sample_0485_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0485_distance_field_crop_warp_outlier.nii.gz,3
sample_0485,train\crops\sample_0485_crop_sphere_outlier_water.nii.gz,train\crops\sample_0485_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0485_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0485,train\crops\sample_0485_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0485_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0485_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0485,train\crops\sample_0485_crop.nii.gz,train\crops\sample_0485_crop_label.nii.gz,train\dist_fields\sample_0485_distance_field_crop.nii.gz,0
sample_0483,train\crops\sample_0483_crop_warp_outlier.nii.gz,train\crops\sample_0483_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0483_distance_field_crop_warp_outlier.nii.gz,3
sample_0483,train\crops\sample_0483_crop_sphere_outlier_water.nii.gz,train\crops\sample_0483_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0483_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0483,train\crops\sample_0483_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0483_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0483_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0483,train\crops\sample_0483_crop.nii.gz,train\crops\sample_0483_crop_label.nii.gz,train\dist_fields\sample_0483_distance_field_crop.nii.gz,0
sample_0482,train\crops\sample_0482_crop_warp_outlier.nii.gz,train\crops\sample_0482_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0482_distance_field_crop_warp_outlier.nii.gz,3
sample_0482,train\crops\sample_0482_crop_sphere_outlier_water.nii.gz,train\crops\sample_0482_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0482_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0482,train\crops\sample_0482_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0482_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0482_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0482,train\crops\sample_0482_crop.nii.gz,train\crops\sample_0482_crop_label.nii.gz,train\dist_fields\sample_0482_distance_field_crop.nii.gz,0
sample_0481,train\crops\sample_0481_crop_warp_outlier.nii.gz,train\crops\sample_0481_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0481_distance_field_crop_warp_outlier.nii.gz,3
sample_0481,train\crops\sample_0481_crop_sphere_outlier_water.nii.gz,train\crops\sample_0481_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0481_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0481,train\crops\sample_0481_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0481_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0481_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0481,train\crops\sample_0481_crop.nii.gz,train\crops\sample_0481_crop_label.nii.gz,train\dist_fields\sample_0481_distance_field_crop.nii.gz,0
sample_0478,train\crops\sample_0478_crop_warp_outlier.nii.gz,train\crops\sample_0478_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0478_distance_field_crop_warp_outlier.nii.gz,3
sample_0478,train\crops\sample_0478_crop_sphere_outlier_water.nii.gz,train\crops\sample_0478_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0478_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0478,train\crops\sample_0478_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0478_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0478_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0478,train\crops\sample_0478_crop.nii.gz,train\crops\sample_0478_crop_label.nii.gz,train\dist_fields\sample_0478_distance_field_crop.nii.gz,0
sample_0473,train\crops\sample_0473_crop_warp_outlier.nii.gz,train\crops\sample_0473_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0473_distance_field_crop_warp_outlier.nii.gz,3
sample_0473,train\crops\sample_0473_crop_sphere_outlier_water.nii.gz,train\crops\sample_0473_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0473_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0473,train\crops\sample_0473_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0473_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0473_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0473,train\crops\sample_0473_crop.nii.gz,train\crops\sample_0473_crop_label.nii.gz,train\dist_fields\sample_0473_distance_field_crop.nii.gz,0
sample_0471,train\crops\sample_0471_crop_warp_outlier.nii.gz,train\crops\sample_0471_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0471_distance_field_crop_warp_outlier.nii.gz,3
sample_0471,train\crops\sample_0471_crop_sphere_outlier_water.nii.gz,train\crops\sample_0471_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0471_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0471,train\crops\sample_0471_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0471_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0471_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0471,train\crops\sample_0471_crop.nii.gz,train\crops\sample_0471_crop_label.nii.gz,train\dist_fields\sample_0471_distance_field_crop.nii.gz,0
sample_0470,train\crops\sample_0470_crop_warp_outlier.nii.gz,train\crops\sample_0470_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0470_distance_field_crop_warp_outlier.nii.gz,3
sample_0470,train\crops\sample_0470_crop_sphere_outlier_water.nii.gz,train\crops\sample_0470_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0470_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0470,train\crops\sample_0470_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0470_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0470_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0470,train\crops\sample_0470_crop.nii.gz,train\crops\sample_0470_crop_label.nii.gz,train\dist_fields\sample_0470_distance_field_crop.nii.gz,0
sample_0469,train\crops\sample_0469_crop_warp_outlier.nii.gz,train\crops\sample_0469_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0469_distance_field_crop_warp_outlier.nii.gz,3
sample_0469,train\crops\sample_0469_crop_sphere_outlier_water.nii.gz,train\crops\sample_0469_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0469_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0469,train\crops\sample_0469_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0469_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0469_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0469,train\crops\sample_0469_crop.nii.gz,train\crops\sample_0469_crop_label.nii.gz,train\dist_fields\sample_0469_distance_field_crop.nii.gz,0
sample_0468,train\crops\sample_0468_crop_warp_outlier.nii.gz,train\crops\sample_0468_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0468_distance_field_crop_warp_outlier.nii.gz,3
sample_0468,train\crops\sample_0468_crop_sphere_outlier_water.nii.gz,train\crops\sample_0468_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0468_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0468,train\crops\sample_0468_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0468_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0468_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0468,train\crops\sample_0468_crop.nii.gz,train\crops\sample_0468_crop_label.nii.gz,train\dist_fields\sample_0468_distance_field_crop.nii.gz,0
sample_0466,train\crops\sample_0466_crop_warp_outlier.nii.gz,train\crops\sample_0466_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0466_distance_field_crop_warp_outlier.nii.gz,3
sample_0466,train\crops\sample_0466_crop_sphere_outlier_water.nii.gz,train\crops\sample_0466_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0466_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0466,train\crops\sample_0466_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0466_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0466_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0466,train\crops\sample_0466_crop.nii.gz,train\crops\sample_0466_crop_label.nii.gz,train\dist_fields\sample_0466_distance_field_crop.nii.gz,0
sample_0464,train\crops\sample_0464_crop_warp_outlier.nii.gz,train\crops\sample_0464_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0464_distance_field_crop_warp_outlier.nii.gz,3
sample_0464,train\crops\sample_0464_crop_sphere_outlier_water.nii.gz,train\crops\sample_0464_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0464_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0464,train\crops\sample_0464_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0464_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0464_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0464,train\crops\sample_0464_crop.nii.gz,train\crops\sample_0464_crop_label.nii.gz,train\dist_fields\sample_0464_distance_field_crop.nii.gz,0
sample_0460,train\crops\sample_0460_crop_warp_outlier.nii.gz,train\crops\sample_0460_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0460_distance_field_crop_warp_outlier.nii.gz,3
sample_0460,train\crops\sample_0460_crop_sphere_outlier_water.nii.gz,train\crops\sample_0460_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0460_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0460,train\crops\sample_0460_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0460_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0460_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0460,train\crops\sample_0460_crop.nii.gz,train\crops\sample_0460_crop_label.nii.gz,train\dist_fields\sample_0460_distance_field_crop.nii.gz,0
sample_0451,train\crops\sample_0451_crop_warp_outlier.nii.gz,train\crops\sample_0451_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0451_distance_field_crop_warp_outlier.nii.gz,3
sample_0451,train\crops\sample_0451_crop_sphere_outlier_water.nii.gz,train\crops\sample_0451_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0451_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0451,train\crops\sample_0451_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0451_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0451_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0451,train\crops\sample_0451_crop.nii.gz,train\crops\sample_0451_crop_label.nii.gz,train\dist_fields\sample_0451_distance_field_crop.nii.gz,0
sample_0447,train\crops\sample_0447_crop_warp_outlier.nii.gz,train\crops\sample_0447_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0447_distance_field_crop_warp_outlier.nii.gz,3
sample_0447,train\crops\sample_0447_crop_sphere_outlier_water.nii.gz,train\crops\sample_0447_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0447_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0447,train\crops\sample_0447_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0447_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0447_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0447,train\crops\sample_0447_crop.nii.gz,train\crops\sample_0447_crop_label.nii.gz,train\dist_fields\sample_0447_distance_field_crop.nii.gz,0
sample_0445,train\crops\sample_0445_crop_warp_outlier.nii.gz,train\crops\sample_0445_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0445_distance_field_crop_warp_outlier.nii.gz,3
sample_0445,train\crops\sample_0445_crop_sphere_outlier_water.nii.gz,train\crops\sample_0445_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0445_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0445,train\crops\sample_0445_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0445_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0445_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0445,train\crops\sample_0445_crop.nii.gz,train\crops\sample_0445_crop_label.nii.gz,train\dist_fields\sample_0445_distance_field_crop.nii.gz,0
